id,x,y,timezn_cd,m00,m10,m15,m20,m25,m30,m35,m40,m45,m50,m55,m60,m65,m70,f00,f10,f15,f20,f25,f30,f35,f40,f45,f50,f55,f60,f65,f70,total,admi_cd,etl_ymd
86294126,456152,468493,21,1.03,2.26,5.35,3.7,6.58,4.53,4.11,8.23,11.93,18.1,18.31,12.34,12.34,17.69,1.03,2.06,5.76,5.55,7.82,3.91,4.53,6.79,9.46,13.17,10.7,14.81,11.11,21.81,245.01,47210610,20231006
86294127,456152,468543,7,0.61,2.03,2.03,4.27,3.05,2.44,3.25,5.49,5.9,6.92,9.15,7.12,7.53,11.59,0.61,1.02,1.83,1.63,2.44,2.03,3.05,3.25,3.25,6.31,6.31,7.32,5.29,9.55,125.27,47210610,20231028
86294127,456152,468543,22,0.81,2.85,6.71,2.64,6.71,3.46,2.85,9.76,8.95,12.2,13.02,10.17,10.78,16.88,0.41,2.24,5.49,3.05,6.51,2.85,3.25,4.68,8.95,10.58,10.98,13.63,11.8,20.34,212.55,47210610,20231027
86294129,456152,468643,7,1.94,1.11,2.22,3.89,5.55,3.33,3.61,4.44,9.44,9.99,11.66,11.38,8.33,13.88,0.28,1.94,2.78,1.11,3.61,2.22,3.89,4.72,6.66,6.38,8.05,10.82,11.38,11.39,166.0,47210610,20231016
86025996,455052,469893,9,0.81,1.61,7.58,1.53,2.74,4.19,2.26,3.95,4.11,5.32,5.89,7.58,4.27,9.58,0.97,3.22,3.39,1.93,4.19,2.9,2.5,4.51,5.24,6.85,6.05,5.72,3.87,6.6,119.36,47210550,20231024
86269750,456052,468593,18,1.05,2.32,7.37,2.11,6.95,5.26,4.0,7.37,10.74,12.42,20.01,16.0,13.9,22.96,1.26,2.53,5.69,3.37,7.58,4.42,2.74,5.05,12.0,13.9,13.27,16.85,12.85,23.37,257.34,47210610,20231007
86281939,456102,468593,10,1.62,1.62,3.05,3.45,5.08,3.65,3.05,5.08,7.11,10.35,11.78,11.78,10.35,18.47,0.0,1.83,3.65,2.44,3.05,3.86,2.44,6.09,5.89,10.76,10.96,10.15,12.18,16.25,185.99,47210610,20231015
86281939,456102,468593,21,1.0,0.8,3.61,2.21,6.43,5.42,4.22,5.42,6.02,11.24,14.46,10.84,11.65,17.06,0.6,2.01,3.61,2.61,6.02,2.81,2.61,6.63,8.84,10.64,8.63,12.45,10.64,18.28,196.76,47210610,20231022
86294126,456152,468493,17,1.03,2.26,3.7,4.73,5.97,7.41,2.88,11.11,10.7,11.52,17.28,15.84,13.37,22.62,1.86,2.26,3.91,3.5,6.38,4.32,3.91,4.73,8.43,15.63,13.99,14.61,11.11,26.33,251.39,47210610,20231030
86294129,456152,468643,19,1.12,4.77,10.66,7.86,12.63,8.7,5.89,8.7,13.75,23.01,24.13,22.73,16.55,30.86,1.4,2.24,8.98,8.14,8.98,7.86,10.1,8.7,13.19,26.38,19.92,19.92,17.68,27.21,372.06,47210610,20231001
84051469,446952,474443,14,0.64,1.09,1.2,0.83,1.96,2.14,1.73,2.86,2.9,5.38,5.64,6.77,6.88,9.02,0.94,1.24,1.28,0.86,1.65,2.63,2.44,3.12,3.99,5.68,8.12,8.65,6.58,6.95,103.17,47210250,20231008
84088038,447102,474543,12,0.63,1.07,1.12,1.03,1.88,2.01,2.32,2.99,3.04,6.03,6.66,7.6,7.95,10.46,0.54,1.39,0.94,0.85,2.19,2.19,2.55,3.89,3.53,6.88,8.76,10.05,7.1,9.03,114.68,47210250,20231008
85757809,453952,468443,20,0.2,1.01,7.05,10.67,8.46,3.62,3.62,5.03,6.44,3.62,1.61,3.83,1.61,1.21,0.81,1.41,8.46,8.46,6.04,4.83,3.42,4.83,6.65,5.64,5.03,1.61,1.81,0.8,117.78,47210620,20231008
86038184,455102,469843,14,1.32,2.1,4.86,1.05,3.61,2.96,2.5,2.96,4.4,5.26,5.39,5.52,4.34,8.21,0.79,2.56,1.97,1.97,3.02,2.43,2.3,2.43,5.06,5.26,5.32,5.58,4.01,6.71,103.89,47210550,20231005
86269750,456052,468593,16,1.05,1.05,6.74,4.0,7.58,3.58,2.11,5.05,9.69,14.95,12.85,12.21,13.27,17.69,1.05,1.47,5.48,4.63,5.9,4.21,3.37,6.74,7.79,10.32,12.85,12.85,13.48,21.05,223.01,47210610,20231007
86281938,456102,468543,22,0.49,1.72,5.15,3.68,7.36,6.13,3.68,8.83,10.3,17.9,19.37,14.72,11.77,20.11,0.98,2.21,5.64,3.43,7.36,2.21,4.17,4.66,8.83,15.21,13.98,16.92,13.49,24.04,254.34,47210610,20231010
86281939,456102,468593,7,1.2,1.41,3.21,3.01,4.02,3.01,1.81,3.21,5.62,8.43,8.63,6.43,8.63,9.84,0.2,0.8,1.61,1.0,3.01,2.41,1.81,3.21,4.02,6.02,5.22,8.43,6.22,9.83,122.25,47210610,20231022
86281939,456102,468593,15,1.8,2.6,6.59,5.99,8.39,5.99,3.6,5.79,11.19,13.59,16.38,13.59,11.59,18.58,0.6,1.8,7.99,7.39,7.59,4.0,5.79,5.99,6.59,14.39,10.79,10.79,11.19,18.18,238.75,47210610,20231001
86281939,456102,468593,19,1.61,1.41,4.64,3.43,6.65,6.25,2.22,7.05,8.26,15.72,17.33,19.35,11.49,18.75,0.81,2.62,7.05,4.23,6.65,2.22,4.64,5.24,7.86,15.11,13.1,11.08,13.91,19.55,238.23,47210610,20231008
86294127,456152,468543,21,0.61,2.44,6.71,1.83,8.95,4.27,3.05,6.71,8.34,14.24,13.83,12.0,12.41,16.68,1.02,2.85,5.49,4.07,7.53,3.66,4.47,6.3,8.54,13.42,10.37,14.85,12.61,21.97,229.22,47210610,20231007
86294129,456152,468643,10,1.95,4.18,0.84,4.18,6.97,6.69,3.62,9.76,12.26,16.72,16.45,16.17,14.49,18.67,1.95,4.74,4.18,5.85,5.3,5.3,4.74,6.13,10.31,10.03,17.28,13.1,13.66,18.67,254.19,47210610,20231018
86294129,456152,468643,20,0.55,1.38,9.35,7.98,8.8,5.5,3.3,9.63,14.03,19.81,22.01,20.91,14.31,29.17,0.83,3.3,9.63,5.23,12.1,4.4,6.05,6.6,11.55,14.58,15.68,16.23,18.98,27.51,319.4,47210610,20231020
86294129,456152,468643,21,1.11,1.67,5.56,5.29,10.57,5.29,3.9,10.57,13.91,16.69,22.26,15.58,17.25,27.27,0.83,3.06,5.01,4.45,8.62,4.17,3.9,8.62,10.57,15.86,11.96,19.2,16.69,28.38,298.24,47210610,20231024
86025994,455052,469793,9,1.05,1.57,6.06,0.9,3.89,2.99,2.69,3.51,4.34,5.68,5.61,7.1,3.74,8.53,0.74,2.92,2.54,1.72,3.22,2.24,1.94,4.04,5.46,5.68,6.06,5.38,5.23,6.06,110.89,47210550,20231006
86294126,456152,468493,18,0.41,2.26,3.09,2.88,8.23,6.58,3.7,8.85,10.9,14.61,18.31,15.22,14.61,19.95,1.23,0.82,4.11,3.5,8.43,3.5,3.91,5.35,9.05,16.66,17.28,17.07,17.07,22.83,260.41,47210610,20231018
86294128,456152,468593,16,0.38,1.32,1.6,2.82,2.07,2.16,1.22,3.1,5.17,6.39,8.36,6.01,6.3,7.99,0.56,0.47,3.1,3.01,2.91,2.07,1.6,2.54,3.38,7.14,5.54,6.67,4.89,10.72,109.49,47210610,20231006
84100223,447152,474343,12,0.61,1.03,1.07,0.99,1.8,1.93,2.23,2.88,2.92,5.8,6.4,7.3,7.65,10.05,0.52,1.33,0.9,0.82,2.1,2.1,2.45,3.74,3.39,6.62,8.42,9.67,6.83,8.68,110.23,47210250,20231008
85757809,453952,468443,22,0.21,1.24,11.83,24.9,16.39,8.71,3.32,5.81,4.77,2.9,1.87,1.45,1.04,0.62,0.41,1.45,9.34,18.26,13.07,4.98,2.07,5.19,4.98,3.32,2.7,1.45,0.83,0.62,153.73,47210620,20231001
85879686,454452,467793,21,0.85,3.52,2.41,2.66,4.17,3.02,4.62,4.88,5.53,5.98,4.72,4.17,2.76,3.72,1.86,3.47,2.31,2.46,3.62,3.12,2.66,4.67,5.53,6.69,5.23,4.27,1.91,3.71,104.52,47210620,20231023
86281938,456102,468543,21,0.73,1.95,8.52,5.84,6.81,7.54,4.38,8.52,12.17,15.33,20.44,18.01,17.03,24.57,0.97,3.89,4.14,3.41,6.81,3.65,3.41,8.27,8.27,15.57,15.09,17.76,14.84,22.63,280.55,47210610,20231009
86281939,456102,468593,17,0.41,1.64,3.08,3.7,8.01,7.19,5.13,8.01,12.12,14.38,18.69,17.05,16.02,21.15,1.03,2.26,5.34,4.52,7.6,3.9,3.7,6.57,11.29,16.22,16.43,16.02,10.47,24.04,265.97,47210610,20231004
86294126,456152,468493,8,1.65,3.5,0.62,3.09,4.73,3.91,3.7,7.2,6.79,11.73,11.73,9.67,9.67,14.81,1.85,3.7,1.65,2.47,6.38,1.44,1.85,4.73,5.14,8.64,7.61,8.85,8.43,12.76,168.3,47210610,20231024
86294126,456152,468493,17,0.82,1.44,6.99,2.88,8.02,5.55,2.26,10.08,10.7,14.19,17.28,18.31,15.84,20.78,0.62,2.47,4.32,3.5,6.17,4.32,4.32,4.53,8.43,15.02,11.31,16.87,11.93,24.49,253.44,47210610,20231020
86294127,456152,468543,18,1.22,2.44,5.9,3.66,7.53,5.29,3.66,6.51,9.76,16.27,17.49,14.64,13.83,14.23,0.81,1.83,5.49,3.25,5.9,3.46,3.86,4.68,8.75,13.83,12.61,16.07,14.85,26.02,243.84,47210610,20231014
86294127,456152,468543,19,1.02,1.02,4.68,4.27,7.32,6.1,4.27,8.54,12.81,12.41,15.26,11.19,15.26,22.37,1.02,1.22,7.12,2.24,7.93,5.09,4.27,7.32,7.32,12.0,11.8,13.42,12.41,21.16,240.84,47210610,20231026
84088035,447102,474393,14,0.45,0.72,2.06,1.78,2.78,2.34,2.39,3.51,3.51,6.62,7.57,10.63,9.18,12.41,0.67,1.67,1.06,1.22,1.78,2.45,2.06,3.0,4.51,7.96,8.62,12.02,8.96,9.85,131.78,47210250,20231007
86025996,455052,469893,19,0.32,2.09,4.1,1.69,3.86,3.29,2.01,4.02,5.14,7.39,4.74,7.63,4.5,8.12,0.48,1.61,2.41,2.33,2.57,2.09,2.65,3.37,4.02,6.35,5.22,6.11,6.67,7.79,112.57,47210550,20231009
86281938,456102,468543,5,0.49,1.46,3.65,6.58,5.85,3.9,3.65,4.14,3.17,8.77,5.36,5.6,4.63,5.84,0.73,1.46,3.65,4.14,4.63,3.9,3.41,3.65,4.39,6.82,5.85,5.12,5.85,5.36,122.05,47210610,20231002
86281939,456102,468593,19,0.41,2.03,2.85,5.08,7.12,7.12,6.3,6.51,10.77,16.67,18.91,12.4,15.65,23.58,0.61,2.24,5.49,3.05,7.93,3.46,2.24,4.07,9.76,15.04,15.25,14.03,14.03,21.95,254.55,47210610,20231017
86294126,456152,468493,16,0.82,2.88,6.79,3.91,4.94,4.73,2.47,8.23,6.79,12.34,17.07,13.99,15.22,18.3,0.82,1.44,2.47,4.11,4.94,3.29,2.47,4.32,11.11,12.55,13.78,10.7,12.14,20.78,223.4,47210610,20231019
86294126,456152,468493,22,0.62,1.23,6.17,3.5,10.08,5.55,3.09,6.79,7.2,14.4,13.78,11.31,10.7,16.25,1.03,2.47,3.7,2.67,5.14,2.06,2.88,4.73,7.82,10.29,8.85,11.73,10.7,19.96,204.7,47210610,20231014
86294127,456152,468543,19,1.63,1.42,5.9,4.68,5.69,5.29,5.08,7.93,13.22,18.71,15.25,16.47,14.44,23.4,1.22,1.22,4.07,2.24,6.1,3.25,3.86,5.9,9.36,12.41,14.64,12.61,13.63,24.41,254.03,47210610,20231031
86294129,456152,468643,5,0.84,0.28,4.18,2.23,3.35,5.02,3.07,2.79,2.79,6.69,9.48,6.14,5.02,9.48,0.56,0.84,3.07,2.51,2.79,1.12,1.67,4.74,3.35,3.63,3.35,6.42,3.35,8.93,107.69,47210610,20231009
86294129,456152,468643,18,1.65,2.2,4.95,6.6,11.28,12.11,6.6,13.21,14.31,26.97,28.07,17.89,19.81,29.18,1.38,1.1,5.5,4.95,9.08,9.08,6.6,7.7,14.58,19.54,20.64,19.26,18.99,32.18,365.41,47210610,20231005
86294129,456152,468643,23,0.28,3.06,7.51,4.73,10.85,6.12,5.01,8.35,10.85,16.14,16.14,13.36,13.36,22.54,1.11,1.95,5.84,6.4,7.51,4.17,5.84,5.29,8.35,17.25,13.36,17.25,12.8,23.1,268.52,47210610,20231002
86025994,455052,469793,18,0.3,2.19,3.62,1.96,2.86,2.71,2.04,3.32,4.45,6.41,3.77,5.81,4.22,7.7,0.45,1.28,1.51,1.58,2.26,1.96,2.71,3.02,4.3,5.81,5.35,6.18,5.65,7.39,100.81,47210550,20231009
86269750,456052,468593,14,1.68,2.32,4.63,1.47,5.48,2.32,3.58,8.64,8.85,11.37,14.95,12.43,9.69,14.74,0.63,2.32,2.95,4.84,4.84,5.48,2.53,6.11,7.37,11.16,13.69,11.58,11.79,17.91,205.35,47210610,20231018
86281938,456102,468543,21,0.98,0.98,6.1,3.66,10.49,7.81,1.22,9.51,12.44,14.88,16.83,16.1,14.39,24.63,0.49,3.9,6.59,2.68,8.05,4.63,3.17,6.83,11.22,13.42,13.42,15.12,15.37,23.18,268.09,47210610,20231016
86294129,456152,468643,14,1.93,2.48,4.41,3.03,5.24,6.34,3.86,6.89,14.06,22.05,21.78,17.64,15.16,25.91,1.38,4.41,4.69,4.96,7.44,3.58,4.69,6.89,12.68,18.19,14.33,19.02,15.16,27.29,295.49,47210610,20231004
85879686,454452,467793,19,1.02,2.6,3.29,2.51,3.62,3.39,3.43,4.73,5.06,5.47,4.41,4.13,2.55,3.34,1.63,3.94,2.55,2.51,4.45,2.13,3.02,5.75,5.06,5.52,4.41,3.85,2.32,3.81,100.5,47210620,20231016
86269750,456052,468593,10,1.47,1.05,2.95,2.74,5.05,3.16,2.53,5.47,6.53,11.16,14.32,12.42,7.79,18.32,1.26,1.26,2.53,2.95,4.84,2.53,3.37,3.58,7.58,11.16,10.53,10.53,10.32,11.99,179.39,47210610,20231009
86281938,456102,468543,11,1.46,1.7,4.38,4.13,6.08,3.65,2.68,7.54,8.03,14.35,18.48,15.81,10.21,15.57,0.73,2.43,4.62,4.86,6.08,3.89,3.16,5.11,9.97,9.97,11.19,13.86,14.59,16.05,220.58,47210610,20231021
86281938,456102,468543,13,1.71,2.19,4.39,5.61,6.1,5.36,2.44,7.07,9.75,13.66,18.05,14.39,12.92,20.48,1.22,1.46,4.88,3.9,6.1,5.36,5.85,8.53,7.07,14.88,14.39,13.9,12.44,23.17,247.27,47210610,20231015
86281939,456102,468593,7,0.2,1.0,2.2,3.0,3.4,4.0,3.4,3.2,4.0,7.41,11.21,6.6,7.21,9.2,0.4,1.0,2.2,2.2,4.0,1.4,2.2,3.2,3.2,5.4,7.61,7.81,6.8,9.6,123.05,47210610,20231029
86294126,456152,468493,6,0.41,1.65,4.11,6.17,5.55,4.32,2.88,4.53,3.5,9.05,5.97,5.14,7.41,9.26,0.62,1.44,3.29,4.94,4.73,1.85,3.09,4.53,3.5,6.58,5.97,6.79,5.97,6.38,129.63,47210610,20231002
86294126,456152,468493,16,1.65,1.65,4.53,4.94,5.76,3.7,2.47,8.23,10.49,9.67,15.63,16.25,13.37,18.1,1.03,1.65,4.53,1.23,6.38,3.09,2.67,5.14,6.99,9.87,12.34,13.37,10.9,20.98,216.61,47210610,20231026
86294129,456152,468643,17,0.56,2.51,5.57,2.79,7.25,7.8,6.13,13.38,13.38,17.0,25.64,20.63,22.02,25.36,1.39,1.95,4.18,6.69,6.69,6.13,2.79,5.85,10.59,21.46,17.84,17.84,18.68,29.28,321.38,47210610,20231018
86025996,455052,469893,10,0.95,1.74,3.32,1.18,3.16,2.53,2.37,4.03,4.82,4.82,4.66,6.08,3.95,8.69,0.95,3.24,2.13,1.5,4.5,1.97,2.53,3.71,5.45,5.92,6.39,6.79,6.47,7.34,111.19,47210550,20231020
86062510,455202,467243,10,0.0,0.19,6.79,16.98,3.77,2.08,1.51,1.51,1.89,2.64,1.13,1.32,0.57,0.38,0.57,0.75,12.08,30.38,4.72,3.77,2.26,2.45,3.77,3.4,2.26,1.13,0.19,0.76,109.25,47210600,20231017
86281938,456102,468543,21,0.98,0.98,5.4,5.64,8.58,6.38,6.87,8.58,9.07,20.6,17.17,16.19,15.21,21.59,0.74,2.45,5.64,3.92,8.83,2.45,4.41,7.36,7.11,15.94,14.47,16.68,14.96,24.77,272.97,47210610,20231010
86294126,456152,468493,13,1.65,0.62,1.44,4.32,7.82,3.7,2.47,7.61,9.26,13.78,13.99,12.75,12.75,15.43,1.65,0.62,3.5,3.29,4.73,3.29,4.11,6.38,10.7,10.49,11.93,14.81,11.73,14.82,209.64,47210610,20231012
86294126,456152,468493,23,0.82,1.65,3.7,3.5,5.35,4.53,1.44,6.17,5.35,10.7,13.99,10.29,11.73,15.01,0.41,1.65,4.73,3.09,5.14,2.26,2.67,3.91,8.43,9.26,10.08,12.96,11.73,20.57,191.12,47210610,20231008
86294128,456152,468593,16,0.29,0.86,0.96,2.49,2.68,2.3,1.34,4.02,4.12,5.37,7.28,6.04,6.42,8.44,0.57,0.48,1.53,2.3,2.87,1.05,1.44,3.07,4.22,5.94,6.04,6.04,5.27,10.72,104.15,47210610,20231024
86294128,456152,468593,18,0.38,1.13,2.25,1.41,3.38,2.91,1.31,4.5,5.16,6.76,8.73,6.38,6.57,9.94,0.56,0.66,3.19,2.06,3.47,1.69,1.78,2.44,4.6,7.22,5.54,7.88,7.41,10.22,119.53,47210610,20231013
86294128,456152,468593,18,0.49,1.06,3.37,0.96,3.18,2.41,1.83,3.37,4.91,5.69,9.15,7.32,6.36,10.51,0.58,1.16,2.6,1.54,3.47,2.02,1.25,2.31,5.49,6.36,6.07,7.71,5.88,10.7,117.75,47210610,20231007
86294128,456152,468593,20,0.87,0.87,2.51,1.06,3.28,3.09,0.87,3.67,4.34,8.49,8.68,8.2,5.6,9.17,0.19,1.25,3.09,1.54,2.61,0.68,1.64,2.61,4.25,6.27,5.6,5.4,6.85,10.04,112.72,47210610,20231008
85757809,453952,468443,18,1.6,4.81,7.41,9.02,4.41,3.81,2.6,2.8,3.21,6.81,3.21,2.6,1.6,1.8,1.4,7.41,7.61,6.21,4.01,4.41,4.01,6.01,6.81,4.81,2.6,2.6,1.0,0.2,114.78,47210620,20231013
85916253,454602,467793,14,1.29,3.59,4.12,3.35,3.26,3.69,3.64,4.64,4.26,5.51,4.17,4.45,2.97,4.31,1.34,2.44,2.63,2.35,3.16,2.25,2.2,4.79,4.74,5.27,5.51,4.93,3.06,5.88,103.8,47210620,20231028
86025994,455052,469793,17,0.6,1.73,7.96,1.65,3.45,2.7,2.85,3.98,6.0,7.36,5.63,5.4,4.28,9.32,0.45,2.03,2.85,2.25,3.53,1.58,2.25,2.33,4.73,6.61,6.53,6.23,5.48,7.81,117.57,47210550,20231005
86269750,456052,468593,13,1.9,2.95,1.9,3.59,6.33,3.37,2.95,7.17,8.23,11.18,17.08,16.66,8.44,20.47,2.32,3.16,2.95,4.01,7.17,3.59,4.22,5.27,8.44,12.23,13.29,14.97,13.5,20.46,227.8,47210610,20231016
86269750,456052,468593,20,0.84,1.05,4.84,2.95,6.1,4.84,5.89,5.89,7.78,12.2,15.36,12.2,12.41,18.94,0.42,2.52,5.89,4.21,6.31,3.79,2.52,7.15,8.63,10.31,7.78,12.83,11.15,18.94,213.74,47210610,20231022
86269750,456052,468593,23,0.42,1.27,5.07,3.17,5.07,6.34,2.75,5.49,9.3,12.05,13.53,10.14,8.88,19.02,0.63,1.69,4.44,2.96,6.76,2.11,2.75,4.44,7.61,13.31,9.09,13.1,10.14,17.96,199.49,47210610,20231013
86294126,456152,468493,12,1.65,2.88,8.02,8.23,9.46,8.23,5.76,7.82,8.85,13.17,12.75,13.99,9.26,17.48,1.03,2.06,5.97,7.41,10.08,6.79,4.11,4.53,8.64,13.17,10.49,12.14,10.49,16.66,241.12,47210610,20231001
86294126,456152,468493,15,0.62,0.82,1.44,4.53,6.17,2.88,2.06,7.2,10.29,11.93,13.78,16.25,12.34,20.78,0.82,0.82,4.53,3.09,5.55,3.91,4.53,5.55,7.82,13.99,12.55,17.28,10.49,23.04,225.06,47210610,20231025
86294126,456152,468493,20,1.03,2.67,8.85,4.73,8.23,6.58,3.5,6.58,8.85,15.02,15.43,16.46,14.4,21.19,0.62,2.67,3.7,4.94,7.41,3.91,4.53,4.53,8.02,14.61,15.22,15.43,12.75,20.99,252.85,47210610,20231002
86294129,456152,468643,21,0.28,3.08,7.01,5.33,6.45,5.05,4.76,10.09,12.89,22.42,18.78,16.26,13.73,27.46,0.84,2.8,6.45,4.2,7.85,1.68,3.92,8.69,8.41,15.14,15.42,16.54,19.06,26.07,290.66,47210610,20231029
86294129,456152,468643,22,0.28,1.1,5.8,6.35,10.76,8.56,3.59,11.04,15.18,19.04,23.18,17.66,14.63,25.39,0.83,3.04,5.24,5.52,7.45,2.76,3.86,7.18,10.76,19.87,14.9,18.77,14.9,24.55,302.19,47210610,20231012
84039281,446902,474493,15,0.81,1.27,1.08,1.08,2.59,2.47,1.7,3.4,2.66,5.6,6.37,7.64,7.76,8.15,0.74,1.31,1.16,1.12,1.89,2.24,2.2,3.36,3.9,5.67,7.91,9.46,6.6,6.52,106.66,47210250,20231008
84088035,447102,474393,14,0.55,1.15,1.36,1.36,1.86,2.46,1.86,3.38,3.22,6.28,6.11,9.17,7.09,8.24,0.7,1.64,0.71,1.04,1.53,1.58,2.07,2.95,3.0,5.79,7.8,11.41,6.99,7.96,109.26,47210250,20231015
84088035,447102,474393,15,0.43,1.4,1.51,1.19,2.49,2.0,2.22,3.4,2.92,4.81,6.32,8.32,7.73,7.13,0.75,1.19,1.19,1.78,1.67,1.67,2.05,3.24,3.35,5.57,7.02,7.46,6.16,6.96,101.93,47210250,20231014
84112416,447202,474543,18,0.29,1.48,1.81,1.05,1.86,2.19,1.86,4.05,4.63,5.29,7.96,8.92,7.3,6.73,0.77,1.48,1.34,1.43,1.91,2.67,1.81,3.53,2.81,5.63,7.77,9.3,6.68,5.11,107.66,47210250,20231007
85757809,453952,468443,18,1.2,4.0,7.4,8.6,6.2,3.8,4.2,1.2,4.8,6.0,3.2,3.0,1.2,1.8,0.6,6.2,7.2,5.6,6.4,3.8,2.8,4.6,8.0,5.2,3.2,2.6,1.0,0.4,114.2,47210620,20231004
86025994,455052,469793,19,0.68,1.65,4.88,2.03,3.23,2.18,1.88,3.08,4.8,7.28,5.18,6.15,3.98,7.21,0.45,2.03,2.18,1.95,1.73,1.28,2.78,2.93,4.13,6.53,5.48,5.63,5.25,7.58,104.14,47210550,20231016
86025996,455052,469893,20,0.72,1.69,3.94,2.09,2.98,2.57,2.09,3.22,4.34,6.6,6.35,6.52,3.86,7.24,0.48,2.33,2.01,1.29,2.49,2.33,2.65,3.3,4.34,5.23,5.71,5.31,4.91,9.57,106.16,47210550,20231019
86269750,456052,468593,6,0.84,0.63,4.42,1.89,4.63,1.68,1.26,2.95,5.05,10.52,6.73,4.42,5.89,7.16,0.63,0.84,2.74,1.26,2.95,1.05,1.89,2.52,3.79,4.42,3.16,6.1,4.63,8.42,102.47,47210610,20231022
86281938,456102,468543,12,2.45,2.45,2.69,4.16,6.61,6.12,6.12,10.29,9.31,12.74,23.76,20.33,13.23,25.72,1.47,3.18,4.16,5.14,4.9,4.65,4.41,7.1,12.49,13.47,17.39,16.41,13.23,20.82,274.8,47210610,20231005
86281938,456102,468543,18,0.97,1.95,6.34,3.66,10.48,6.82,5.12,12.67,13.89,18.52,17.54,19.74,17.3,24.37,0.73,1.95,5.6,8.53,9.02,5.36,2.68,6.34,11.7,12.91,16.33,16.08,13.89,23.39,293.88,47210610,20231019
86281939,456102,468593,15,1.02,1.63,2.03,2.44,7.12,4.07,2.85,6.51,8.54,11.38,16.06,17.48,11.59,19.32,0.81,1.42,1.63,2.64,5.29,3.86,1.83,6.51,6.91,13.82,14.23,13.42,12.81,20.55,217.77,47210610,20231017
86294126,456152,468493,11,1.65,2.47,2.26,4.94,4.73,6.58,3.29,3.7,6.17,11.11,13.37,11.11,12.96,14.19,0.62,2.06,2.88,2.06,5.76,2.88,3.09,2.67,5.14,10.08,8.43,12.96,12.14,14.81,184.11,47210610,20231014
86294127,456152,468543,16,1.22,2.03,5.69,2.64,5.49,5.29,2.44,4.07,7.53,12.2,13.42,11.19,9.76,17.08,1.22,1.83,4.47,4.47,6.1,4.68,3.86,4.68,7.73,12.61,12.2,14.03,9.97,22.37,210.27,47210610,20231008
86294128,456152,468593,21,0.29,1.27,3.52,2.54,4.89,2.54,2.44,4.01,5.18,7.33,7.13,5.57,5.47,9.28,0.78,1.17,2.05,2.64,4.4,2.25,2.05,3.03,4.3,6.45,6.45,7.72,6.25,8.8,119.8,47210610,20231001
86294129,456152,468643,16,1.1,3.86,4.69,8.28,6.07,6.35,3.59,9.11,15.18,18.76,24.56,17.66,18.49,23.46,1.66,1.38,9.11,8.83,8.55,6.07,4.69,7.45,9.93,20.97,16.28,19.59,14.35,31.46,321.48,47210610,20231006
85757809,453952,468443,20,1.05,3.14,7.74,7.95,7.74,5.44,5.44,4.19,6.7,5.23,3.98,3.35,1.05,0.63,0.21,5.44,4.81,5.02,4.39,6.07,2.3,6.7,8.16,5.02,4.81,3.35,0.63,0.84,121.38,47210620,20231031
85904065,454552,467843,21,0.87,2.74,2.94,3.3,4.39,4.08,3.82,5.53,5.84,6.25,4.49,4.39,2.38,3.46,1.81,3.82,2.74,3.56,3.41,2.94,3.15,6.2,6.4,6.76,5.22,4.29,2.27,3.36,110.41,47210620,20231030
86025996,455052,469893,21,0.4,1.29,4.26,1.29,2.97,2.89,2.33,3.7,4.82,6.51,4.9,4.74,4.34,8.03,0.4,2.09,2.49,1.12,3.29,1.93,2.01,3.05,4.74,6.59,4.9,6.02,5.78,8.84,105.72,47210550,20231027
86281938,456102,468543,18,0.98,1.46,5.61,3.9,10.0,9.03,6.1,9.76,13.17,14.88,20.49,16.59,17.81,24.64,0.49,1.46,6.1,3.17,9.27,5.37,3.9,5.61,9.51,13.42,13.17,16.1,17.32,29.03,288.34,47210610,20231016
86281939,456102,468593,14,1.24,2.26,0.62,2.87,3.69,4.72,2.46,7.39,7.8,9.23,13.13,11.69,11.69,22.78,1.44,3.69,4.51,4.51,4.92,2.67,3.49,4.72,9.64,12.31,15.18,12.51,13.75,21.75,216.66,47210610,20231030
86281939,456102,468593,18,0.61,2.04,4.08,4.29,7.96,4.29,2.04,8.99,11.03,15.93,17.15,17.15,15.93,21.44,1.02,1.63,4.29,3.68,8.58,2.86,4.08,6.74,8.99,12.87,13.68,14.7,12.46,22.87,251.38,47210610,20231025
86294127,456152,468543,14,1.01,2.44,1.83,4.47,5.49,4.27,2.64,6.71,8.54,10.17,14.85,16.07,12.81,16.06,0.81,4.27,2.85,2.85,6.71,2.85,3.25,5.08,6.71,12.2,14.03,11.59,10.17,20.13,210.86,47210610,20231023
86294129,456152,468643,12,2.75,2.75,3.03,4.68,7.43,6.88,6.88,11.56,10.46,14.31,26.69,22.84,14.86,28.89,1.65,3.58,4.68,5.78,5.5,5.23,4.95,7.98,14.03,15.13,19.54,18.44,14.86,23.38,308.74,47210610,20231005
85757809,453952,468443,18,1.02,5.93,9.41,7.57,8.8,3.27,2.46,3.07,6.75,6.34,2.66,2.66,1.23,1.64,1.23,2.66,4.91,5.12,8.6,4.09,4.09,4.71,6.34,3.89,6.34,2.66,0.82,1.02,119.29,47210620,20231025
85757809,453952,468443,19,0.63,2.11,8.02,6.97,5.49,3.8,2.74,3.17,6.76,7.81,3.8,1.9,1.69,1.27,0.21,3.38,8.87,6.76,5.7,4.86,2.32,6.55,8.23,5.91,5.28,3.17,1.06,1.26,119.72,47210620,20231012
