id,x,y,timezn_cd,m00,m10,m15,m20,m25,m30,m35,m40,m45,m50,m55,m60,m65,m70,f00,f10,f15,f20,f25,f30,f35,f40,f45,f50,f55,f60,f65,f70,total,admi_cd,etl_ymd
86269750,456052,468593,18,1.05,1.26,6.32,4.64,5.48,7.17,5.06,8.22,12.22,20.02,22.76,15.17,12.86,20.23,0.63,2.53,4.64,5.27,6.11,5.06,4.64,5.06,13.28,14.12,14.75,18.13,13.49,22.56,272.73,47210610,20230817
86281939,456102,468593,11,2.59,2.39,4.19,3.79,5.78,4.19,4.78,6.18,7.78,13.96,15.35,11.56,8.97,16.55,0.0,1.79,2.99,4.98,4.59,2.99,4.39,5.38,8.17,10.77,9.77,11.76,8.77,13.76,198.17,47210610,20230806
86281939,456102,468593,12,1.84,2.04,2.25,3.88,6.33,5.52,3.68,10.21,8.58,15.73,17.57,14.5,14.5,17.97,2.04,3.06,4.29,4.49,5.72,3.68,5.31,9.19,10.21,14.91,14.91,14.71,13.48,16.34,246.94,47210610,20230825
86281939,456102,468593,15,1.63,2.23,4.06,5.89,7.31,4.06,4.67,5.89,9.14,12.8,17.88,12.39,13.81,15.85,1.02,2.23,5.48,5.08,6.3,2.84,3.66,4.47,9.75,11.99,9.95,14.83,10.36,14.02,219.59,47210610,20230804
85757809,453952,468443,15,0.69,0.0,4.14,7.13,2.07,2.3,1.61,0.69,3.22,1.84,2.07,1.84,0.69,1.61,1.15,1.38,2.99,2.53,4.83,0.92,2.53,3.68,3.68,3.91,2.3,2.76,0.92,0.92,64.4,47210620,20230810
85770008,454002,468943,21,1.82,1.43,2.34,3.25,4.93,1.95,3.25,5.19,5.32,4.93,3.77,3.25,1.3,0.65,0.65,1.95,2.21,2.47,4.54,2.21,2.73,3.38,5.71,5.84,2.99,2.73,0.78,0.52,82.09,47210630,20230825
85928441,454652,467743,19,1.37,3.08,2.74,2.93,5.13,3.61,4.25,6.4,5.86,5.96,3.71,2.74,1.47,1.67,1.47,3.71,1.81,3.96,4.59,2.64,4.3,5.81,6.99,6.4,3.52,2.83,1.61,1.03,101.59,47210620,20230824
85928441,454652,467743,22,1.13,2.84,2.37,2.89,4.54,4.54,3.69,4.59,5.44,4.54,3.93,2.89,1.18,1.61,1.14,2.75,3.17,4.17,3.64,2.89,3.17,5.92,5.35,5.54,3.83,2.04,1.09,1.03,91.91,47210620,20230811
86269750,456052,468593,10,1.05,1.05,1.68,4.63,5.69,4.84,3.37,8.0,9.05,13.69,18.95,12.21,11.79,17.27,1.68,1.26,6.95,2.53,4.0,2.11,4.63,6.74,11.16,11.79,11.37,13.9,13.05,20.42,224.86,47210610,20230818
86269750,456052,468593,19,1.26,2.32,5.69,5.06,9.06,8.01,6.11,6.53,13.06,17.28,22.54,20.44,14.33,19.17,1.26,3.37,5.48,5.9,3.79,4.42,3.58,7.8,13.06,14.12,12.64,13.7,12.22,21.92,274.12,47210610,20230803
86269750,456052,468593,22,0.63,2.74,5.9,3.58,8.22,5.48,3.37,7.8,9.06,17.28,16.43,11.8,12.64,17.7,0.84,2.32,3.37,7.16,6.32,2.11,4.0,6.53,8.43,11.38,12.85,15.17,12.64,22.55,238.3,47210610,20230803
86281939,456102,468593,11,0.81,2.03,3.05,6.09,6.3,3.66,3.66,7.11,9.75,13.2,19.7,12.8,12.8,15.24,0.61,2.23,4.27,4.67,5.89,2.44,3.86,6.3,13.41,10.36,10.36,12.59,13.2,14.84,221.23,47210610,20230804
86281939,456102,468593,18,1.01,1.22,6.08,4.46,5.27,6.89,4.86,7.9,11.75,19.24,21.87,14.58,12.35,19.45,0.61,2.43,4.46,5.06,5.87,4.86,4.46,4.86,12.76,13.57,14.18,17.42,12.96,21.67,262.1,47210610,20230817
86281939,456102,468593,23,0.81,2.22,5.06,2.02,5.06,3.03,1.82,6.67,9.1,15.17,15.97,8.9,10.72,15.97,0.4,2.22,3.44,4.65,3.84,2.63,3.24,5.66,11.93,11.12,10.92,11.32,11.53,16.39,201.81,47210610,20230812
86294126,456152,468493,22,0.41,2.26,6.38,2.26,6.99,6.38,4.73,7.41,10.29,15.43,18.72,11.52,11.93,16.86,0.62,2.88,4.32,4.73,6.17,3.5,4.32,5.14,9.46,12.96,13.17,12.75,12.14,17.28,231.01,47210610,20230821
86294129,456152,468643,14,1.12,3.64,6.17,3.36,8.41,3.64,2.52,6.45,12.05,17.66,23.55,18.22,14.86,25.78,0.56,2.8,5.33,3.92,6.45,2.8,5.33,5.89,14.86,14.86,13.74,14.3,16.26,24.39,278.92,47210610,20230815
86294129,456152,468643,17,1.67,3.06,10.01,3.34,7.79,8.34,6.95,11.4,15.86,20.86,26.15,18.92,20.31,26.15,0.28,5.01,9.46,8.34,7.51,5.84,5.84,7.23,13.91,18.08,18.36,19.19,17.52,25.03,342.41,47210610,20230814
85867495,454402,467693,18,1.21,2.66,2.38,3.41,5.89,3.88,3.74,3.97,5.37,5.0,3.97,2.71,1.5,2.28,1.16,3.22,1.64,3.51,4.49,2.8,3.27,5.42,5.0,6.12,3.46,3.04,1.59,1.16,93.85,47210620,20230829
85879683,454452,467643,20,1.39,3.21,2.56,3.59,5.54,4.14,4.47,5.17,5.45,5.73,4.1,2.7,1.07,1.77,1.53,3.49,1.82,4.05,4.05,3.26,3.96,6.61,6.19,5.45,3.63,2.38,1.49,1.49,100.29,47210620,20230828
86281938,456102,468543,12,1.21,1.46,2.43,4.38,7.3,6.08,5.84,9.73,12.17,16.54,22.38,14.6,16.79,23.84,1.22,1.46,6.57,3.16,4.62,4.87,3.89,6.33,14.84,13.62,14.11,18.25,15.57,21.41,274.67,47210610,20230818
86281939,456102,468593,18,1.42,1.63,7.32,5.49,8.54,7.73,4.47,8.34,13.42,18.51,22.78,13.63,14.03,18.72,1.22,2.03,4.07,6.51,6.31,3.25,4.88,8.14,11.19,14.64,12.41,13.63,10.37,16.88,261.56,47210610,20230802
86294126,456152,468493,11,2.67,2.47,4.32,3.91,5.97,4.32,4.94,6.38,8.02,14.4,15.84,11.93,9.26,17.07,0.0,1.85,3.09,5.14,4.73,3.09,4.53,5.55,8.43,11.11,10.08,12.14,9.05,14.2,204.49,47210610,20230806
86294127,456152,468543,11,1.22,2.03,3.66,4.27,5.49,4.27,6.92,8.14,9.97,15.66,19.53,13.83,12.41,15.05,0.41,2.24,3.25,5.29,6.71,2.24,4.07,7.32,12.0,11.39,14.03,15.46,10.98,14.03,231.87,47210610,20230803
86294129,456152,468643,9,1.39,1.11,1.67,3.62,7.23,6.68,6.4,11.68,14.74,15.58,18.91,16.69,13.91,20.3,1.39,2.78,5.84,4.45,5.84,6.12,3.06,7.51,11.68,15.02,15.58,14.19,16.97,17.53,267.87,47210610,20230817
86294129,456152,468643,11,1.95,2.78,2.5,4.45,5.84,4.17,3.89,10.85,13.91,16.41,26.7,18.91,15.85,24.48,2.78,3.62,7.23,6.4,9.73,3.62,5.01,10.29,13.35,18.08,16.96,18.91,16.69,26.41,311.77,47210610,20230828
85757809,453952,468443,18,0.64,1.91,8.49,9.13,5.94,2.97,2.33,2.33,4.03,2.76,3.18,1.91,0.42,1.48,0.85,4.03,7.85,4.03,5.09,2.76,2.55,4.03,4.25,4.88,1.91,1.27,1.7,1.06,93.78,47210620,20230807
85867493,454402,467593,19,1.21,3.21,2.8,2.93,5.5,4.47,3.87,4.33,5.22,5.96,3.68,2.7,1.4,1.77,1.07,3.59,1.82,5.4,3.87,2.8,2.98,5.5,6.38,6.52,3.26,3.26,1.63,1.78,98.91,47210620,20230822
85867493,454402,467593,21,1.27,3.72,2.73,3.48,5.46,4.19,4.19,5.03,5.83,5.69,4.28,2.73,1.36,1.75,1.27,3.48,2.4,3.53,3.86,3.01,3.81,6.63,6.07,5.31,3.95,2.54,1.41,1.13,100.11,47210620,20230821
85867495,454402,467693,22,0.97,3.15,3.05,3.15,5.09,4.27,3.54,5.19,5.67,5.57,3.78,2.52,1.11,1.65,1.21,2.67,2.86,3.44,3.59,3.1,3.59,4.99,6.35,5.09,3.68,2.57,1.6,1.45,94.9,47210620,20230813
86294127,456152,468543,21,0.81,2.44,7.93,3.05,9.97,4.07,4.88,9.36,11.39,15.05,19.53,14.44,12.81,17.69,1.42,1.83,5.29,5.08,6.51,2.64,3.25,5.29,11.19,12.2,13.02,15.05,12.41,23.39,251.99,47210610,20230807
86281938,456102,468543,15,1.95,3.65,5.35,3.65,7.79,5.35,4.62,11.68,10.95,18.25,17.76,20.44,12.17,21.42,2.19,1.95,4.38,6.81,6.08,5.11,2.68,8.76,13.14,15.57,13.14,16.79,12.9,21.18,275.71,47210610,20230808
